Set:1

Distance along x-axis               Distance along y-axis

-0.9871971766799996                      -0.1595046530827158
-1.5096799350068766                      0.6931451972375305
-0.7686623930505635                      0.021659529100805708
-1.644794892695848                      0.5037299005874855
-2.0962378794472274                      -0.3885700656307107
-2.009143733703115                      -1.3847701508430657
-2.5340801051618973                      -0.5336286785132963
-1.5341218260308458                      -0.5427632281609672
-2.126655484523017                      0.2627824648657431
-2.809075358080748                      0.993742871572871
-3.7549946153035405                      0.6693407155765198
-3.4334327946982444                      1.6162293022270333
-4.03304166875976                      0.8159361071124671
-3.710904720272522                      -0.13075697220063864
-2.7321783494815732                      0.07441293572539887
-1.8249337830480088                      -0.3461905553166675
-2.7907625827400184                      -0.08700967314074015
-2.0098103723848553                      -0.7116004552864464
-2.472414375498554                      -1.5981654761975925
-3.1487662120328443                      -0.8615867681040903
-2.150287925541662                      -0.9167330409213222
-1.1508877693982769                      -0.8821017270482207
-0.7565319439929581                      -1.8010595514171575
-1.644535929968539                      -2.2608953056723924
-2.6430398122795933                      -2.2062144405571424
-2.677904288624312                      -1.206822391214539
-1.893081612561228                      -1.8265427855353806
-0.9090288233947954                      -2.0044194510476525
-0.12146733350169125                      -2.6206555256467903
-0.47479362454632923                      -3.55615567639859
-0.4142439109364624                      -2.5579904935847617
0.4578214048444701                      -2.0686009912332066
-0.3253428017054599                      -1.4467860464312836
-0.81821834012219                      -0.5766862224855375
-0.4659558375751338                      0.35921501658794797
-1.4587675648937712                      0.4789015826619373
-0.9466714186428672                      1.3378297152754712
0.026719395313062666                      1.108678404333962
0.9972305848246253                      1.3497344787914451
0.014472933223937168                      1.5346328244311518
-0.26367842539474573                      0.5740955676323429
0.439721953793892                      -0.1366982889514634
-0.5590059263348861                      -0.08627387568291937
0.17586376235602308                      -0.764482206981884
-0.4124469394561724                      0.044152765136711736
0.5858184060094708                      0.10302805742779136
-0.33677040826165394                      0.48881281578638713
-1.2871003892270974                      0.17756865555487422
-0.9746576334388615                      -0.7723679340949049
-1.7957374797395924                      -0.20155457931177778
-2.5126600561451014                      -0.898707374214077
-1.5133545432021425                      -0.8614449024521297
-1.28173998000752                      0.11136273224044624
-2.2137580606668097                      -0.2510490464370319
-3.1402560715715646                      0.12525061578648417
-2.4278460659613232                      0.8270140972433182
-1.5167694925560955                      0.41477693565767376
-1.8197908277253094                      1.3677607080443115
-1.7093803408168478                      0.3738746359109727
-1.742471136218457                      -0.6255777137584294
-1.2085887704972516                      -1.4711364755082732
-2.1835746986557845                      -1.6934030719478734
-2.0451409451550027                      -2.6837747677730746
-1.2841844416034154                      -3.332577665194582
-2.116715830309496                      -2.7785997894458077
-1.6067266542813936                      -1.918418971051107
-2.5891749028198574                      -2.104954326798227
-2.8690849773403824                      -1.1449281031033145
-1.9847752826424623                      -0.6780272957970183
-2.393102588671648                      0.23480829243941082
-2.695418467149068                      -0.7183995073715359
-3.480477676570552                      -0.09897877983449732
-2.4811242107875944                      -0.13493222789711162
-2.5501538112957403                      -1.1325468399862118
-1.6867016041566647                      -0.6281161847057669
-0.8684710382458863                      -0.05322598561612557
-0.5503593556057893                      -1.001279231677699
0.17189364641160787                      -1.6929081792188339
-0.6563570780934727                      -1.1325504922395178
-1.1927787288534413                      -1.976500616711308
-0.6822107751778682                      -2.8363380226663746
-1.4540800190788084                      -2.2005567156748973
-2.0444516909406336                      -1.3934251966130573
-2.945864683590362                      -1.8263854911924347
-3.8603940178910516                      -2.2309050787324414
-4.409302245090641                      -3.0667877009424043
-3.7290047723823707                      -2.3338515859727984
