Set:1

Distance along x-axis               Distance along y-axis

-0.7678019674077012                      -0.6406872394896462
-1.7663228058133984                      -0.5863168866345857
-1.724120299933854                      -1.5854259640117694
-2.550567526620759                      -1.0224117710276817
-2.429246423434685                      -2.0150250844190114
-1.6164155805843277                      -1.4325252810618108
-0.6234364675001229                      -1.5508150987914284
-0.5956553251017361                      -0.5512010692144919
-0.009181625036064012                      -1.3611693396617235
-0.9096435379056711                      -0.9262344669839764
-0.5034571935262335                      -0.012444199121777633
-1.2304004091327276                      -0.6991417754126003
-0.6193248048050121                      -1.490714012037608
-1.2240219661258254                      -2.2871694992373324
-1.7860909752964909                      -3.1142598382752795
-2.3886092208288066                      -2.3161547300341025
-3.2689746088766007                      -2.790450822709824
-2.349997220871035                      -2.396140589093617
-3.1490848763917576                      -1.794926052680537
-3.0603676060528135                      -0.7988692039296202
-2.4926292913915615                      -1.6220782940553313
-1.5272880919327643                      -1.8830694215433184
-0.8157311640718606                      -1.1804409717825983
-1.8079057797367328                      -1.3052990193016225
-1.8245046356414252                      -0.30543678980065003
-2.7388910566338094                      -0.7102793185754052
-3.3172809869333086                      0.10548111717037223
-2.4229774388709022                      0.552941913132422
-2.001259981809575                      1.4596692075323026
-1.5935576075435818                      0.5465543330406689
-1.468686496686256                      1.5387273046909036
-1.4721649658239275                      0.538733354582975
-1.4558193433570097                      1.538599755971765
-0.5117529311689717                      1.208844377883089
-0.27626024515304937                      2.180720499018394
0.6810719225759504                      1.8917306711155866
1.2276751492695392                      2.729122402964043
2.059522189845564                      2.174117447053819
2.6820175121479193                      1.3914939272745532
3.6738725506353376                      1.2641220990427102
2.8518448642726892                      1.8335696232741108
3.0714687489734205                      2.8091542424994036
3.1085127474128056                      1.809840606957677
2.1215808824167808                      1.6487024865284376
1.2143494360635838                      2.0693342765156975
0.30089435143894994                      2.4762738400548097
1.233213047055919                      2.1146361072294404
2.1097634911907996                      2.595946110124605
2.4478128389407607                      1.6548177243632223
2.495550941928463                      2.6536776111957727
1.5025272777289387                      2.5357623774905793
0.644447665789357                      3.049279056453996
-0.14195370971335597                      3.6669949107166504
0.7667372273538154                      3.2495254137567096
1.5029805289862743                      3.926242341874616
0.9911708983577312                      4.785341231407058
1.9614071071700931                      5.027501713545277
1.6113267769457327                      4.09078203168202
1.5800746385043631                      3.091270499060789
1.6621599982352158                      2.094645196493241
2.6596934293587036                      2.1648381718611653
2.63518835149374                      1.1651384663701454
2.6557668874099334                      2.1649267058786656
3.553447960266702                      2.605572472265591
4.285572252619148                      1.924401406711989
5.13885968985915                      2.445842246547525
4.832947640617974                      1.4937824699950943
3.9484845784438294                      1.9603926838240837
4.946897994783018                      1.9040841580583474
4.046518880837842                      2.339190410795883
4.251633198557214                      3.317928433285311
4.349275068891579                      2.3227068171828433
4.318747112349024                      1.3231729038665736
3.5192484970717084                      0.7225049721691555
2.8905284073587003                      1.5001366644189424
3.4744970581065804                      2.311912874309144
4.424606381997219                      1.9999957817090845
4.399645700595534                      1.0003073480538962
4.06854183410728                      0.056713033956715786
4.416435142644672                      0.9942471644687237
3.4765781164332026                      0.652679059574643
3.7271244673292983                      1.6207836644870721
3.179220854363288                      2.4573251344087925
3.7473784549771594                      1.63440536865718
4.525235252622152                      2.262846935039829
4.256886275966345                      1.2995251680648576
5.021842927703194                      0.655443402321137
4.16067076812776                      1.1637568012908908
4.438039605226853                      0.2029932881377856
5.0852272389423385                      -0.5593374581697153
4.094328564322129                      -0.4247275898988027
3.099426705218118                      -0.5255754493276571
4.069007967549806                      -0.7703450874270162
4.630329507063462                      0.057252719045438605
5.5803663666850465                      0.3693904536440573
6.579469073783916                      0.4117435015592877
6.746412482456899                      1.3977099808579734
7.650114187359487                      0.9695473615692803
6.652981849998872                      1.045224979064517
5.866049742704582                      0.42818538672917283
6.861964453037517                      0.33788649558168576
7.250199792844743                      -0.5836737688203599
6.770095488052914                      0.29353764043077046
6.13276076245682                      1.0641247202273054
6.627827195796854                      0.19526959618188822
7.208017398779583                      -0.6192114216220019
7.201627416252299                      0.380768162231239
7.412590055459736                      1.3582622874609678
8.394595837228422                      1.1694114347414923
7.565135082465186                      0.6108464373530025
8.032582070690921                      1.4948675418514692
8.158351058691856                      0.5028079863522943
8.510146895389953                      -0.4332687675957385
9.41658890820351                      -0.010938473386919001
10.406936910408174                      0.12766468144452425
9.877367111959192                      -0.7206016850764554
9.945104215529867                      -1.718304889842209
8.947650502415367                      -1.7896217195116395
9.853335675770294                      -1.3656708181503432
9.807400659931512                      -2.3646152481963245
10.772833747109074                      -2.103964228281185
11.456216063419065                      -2.83402491737134
11.171863133625838                      -3.792744590330025
10.57984775555761                      -4.598671257050226
10.601899557299992                      -5.598428086504226
11.573317401911712                      -5.835804098708322
12.011355644973735                      -4.936847760716795
12.33767440584557                      -3.991587972984835
13.27000004685402                      -4.353207799761773
13.467145407936446                      -5.333582068397828
14.467117837410209                      -5.326156417427105
15.453110558697777                      -5.4929447670440315
15.991737723877504                      -4.650400538572642
15.434245365204523                      -3.8202184681680613
14.436049806205114                      -3.7601716031886356
14.331640277822997                      -4.754705991926915
15.301767502187635                      -4.9973027119100255
15.39149682139608                      -5.9932689007309055
14.440993598595687                      -5.682554202903354
15.210134127923757                      -6.321633889753857
14.521709701940367                      -7.04694196892397
15.390945696918779                      -6.552544573063223
14.743709414700401                      -7.314834016109716
15.011359142154777                      -6.351317735295739
14.513706199444336                      -7.218693979270427
14.402481029781773                      -8.212489210509506
13.440524993476625                      -7.9392849202502065
12.451027317643215                      -7.794736141216005
12.884987108179713                      -8.695668380731009
13.29248275096475                      -9.608875531990355
14.275310378078409                      -9.793401561000184
15.150204703343816                      -10.277715425780439
15.685468527924977                      -9.43303049156251
16.0964210533093                      -10.34468723720763
15.739398700350863                      -11.27878307784071
16.72038121226346                      -11.472879217219244
16.694285070559772                      -12.472538654921996
17.06432318416085                      -11.54352208107492
17.187961921297482                      -10.551194784927496
16.62231455476724                      -9.726547553235424
16.821339427466327                      -10.706541992019192
15.912038569556929                      -10.290402652608423
15.78812766921318                      -9.298109304461816
16.616083490410883                      -9.858902633723886
15.73441987344165                      -9.387024189087208
14.736182933804493                      -9.32766922009689
15.73288765184236                      -9.246553839058175
14.735544883891956                      -9.319405765710998
15.581864530047495                      -9.852081142024906
14.967168303072059                      -9.063317204878839
14.903864614738753                      -8.065322894753075
15.891676522275024                      -7.909670604922331
16.647263570109864                      -8.564718857453569
16.9437184052368                      -9.519765731030914
17.136200359069903                      -8.538465217707603
16.32248455666774                      -7.9572022884569895
15.351884896871244                      -8.197901894611487
14.555048770258391                      -8.80209738228466
13.84626980581075                      -9.507528016405782
12.865407087653894                      -9.312827404876318
12.00774364042405                      -9.827038850962284
11.431416812494192                      -10.644258152868638
10.49009095554618                      -10.306759069846047
10.038937498707808                      -11.199205459486786
9.212535076571195                      -10.636125503630835
8.816593737227262                      -11.55440130958378
7.857137335698113                      -11.836258389616791
7.081510202182339                      -12.467449762937202
6.948559780371419                      -11.476327073589259
6.471474684669621                      -10.597469968333117
7.094983760436045                      -11.379286079983997
6.495877536078477                      -10.578616527711638
7.422146292464934                      -10.201752903913471
8.032003964993677                      -10.994263862359993
8.865770266924375                      -11.54638138043455
9.650270289130265                      -10.926252591263335
9.374806402552801                      -11.887564011767449
9.777866496645984                      -10.972390497864433
9.124116352909603                      -11.729100977218764
8.931883783355794                      -12.710450374326001
8.497995520012319                      -13.611417063462056
8.222751835789644                      -12.650042571239839
9.1814669938293                      -12.934410723016718
8.941652866687372                      -11.96359190139079
7.962538558821054                      -11.760281370105615
7.955380333467855                      -12.760255749682308
8.131179070829106                      -13.74468187892827
8.990710313599937                      -14.25576508419022
9.200956237245878                      -15.2334136159184
9.010497172468376                      -14.25171847757652
8.021191051231025                      -14.10586444615364
7.107639277187093                      -13.69914199024398
7.972284821616336                      -14.20152439688125
7.01472434970212                      -14.489756842361324
6.6495837921952665                      -13.558804441180907
5.76831574424662                      -14.031421228509481
5.200591230757644                      -13.208202620372065
4.917749924713932                      -12.249035900976793
4.108185986100965                      -11.662004190336337
3.122616498545222                      -11.492732854313047
3.2271991161103517                      -10.498216652281513
3.3261214205598537                      -11.49331181239556
2.3435749491278406                      -11.307294524283677
2.6855535240374793                      -10.367586774872844
2.9094257730597084                      -11.342205272602971
3.628302952423287                      -12.037342382093081
2.6354398722236194                      -12.156602199200218
3.609897402383003                      -12.381174062788856
3.7665330387135376                      -11.39351760559773
2.939682704939017                      -10.831095588303809
3.3010423499798316                      -11.763522103872717
3.022454117493587                      -10.803111464239757
4.015942894113106                      -10.917041489830254
3.6637241070482247                      -9.981123797915766
2.7421422580303463                      -10.369307898003324
3.687185565531753                      -10.696253072224938
3.3314981889820334                      -11.630858063739096
3.218796672558926                      -10.637229175171573
4.0997700313172825                      -10.164063304510956
3.6760592254638746                      -11.069860827693182
2.980887198252145                      -10.35101741457574
3.9698143373747983                      -10.202615549672752
4.345247411268971                      -11.129465055809735
4.06440916822402                      -10.1697099405624
3.0644308515697523                      -10.163124637129963
2.6495990580490734                      -9.2532265202595
3.05141568531155                      -10.168946672956494
3.8360857311681498                      -10.788860311405756
4.784107500700045                      -10.470654836132915
4.475362654926721                      -11.421799735824022
5.024804165909821                      -12.257331917136394
5.979172495055671                      -11.958699882144572
6.660726554767984                      -12.690467648372126
6.480946221999282                      -13.674174429862207
7.245018492648828                      -13.029043772379207
6.375331075669615                      -13.522646645900041
5.493228400056705                      -13.99370382892196
5.051323957317581                      -13.096641699809698
6.049240136095532                      -13.16116533992098
5.438862053554227                      -12.369055122619626
6.438362710413601                      -12.400653175371012
6.535363542519983                      -13.395937475744866
7.263307789772569                      -12.710301148752293
8.211199121954632                      -12.391707328388318
8.72072661050881                      -11.531252949349156
7.8948770996247015                      -10.967362370094211
6.962000106692449                      -10.60716726177418
5.974690285065133                      -10.765973168837608
5.2875219332547285                      -10.039474953925712
5.83359352901239                      -10.877213464623818
5.328649772761066                      -10.014061216742366
4.50548514388648                      -10.581863993919235
3.7065222808560203                      -9.980483628843876
4.296074507454907                      -9.172753369343654
4.111962382647623                      -10.155658616811053
3.264159066051198                      -10.68596940905283
2.5725602081331824                      -11.408251223669879
1.8902148398513563                      -10.677221266428495
2.119411122752449                      -9.703841040666576
1.712316129545083                      -10.617226866320497
0.836731430690561                      -10.134162238002673
-0.09457627461424756                      -9.769928853975493
0.5828915855284635                      -10.50548123040674
0.03103973300945173                      -11.339423394391352
-0.09301240612283208                      -12.331699095382112
0.831387050797318                      -11.950273291265857
0.5850175410531852                      -12.919449263248467
0.15021602257782507                      -13.819975575763277
-0.536149192764875                      -14.547232608157993
0.40765533168020607                      -14.877736798202529
-0.3167028825543319                      -15.567160599264655
0.682002863519773                      -15.618021515089731
1.0580815813248476                      -16.544609232477615
1.8435876993980225                      -17.16346312352914
0.8883804945468522                      -16.867525299315314
1.7806071988320262                      -17.319113062834674
2.759993430043747                      -17.521109622490776
2.3111224027409007                      -16.627513068755206
1.508508778975357                      -16.031013805598963
0.7710965429151344                      -15.355570844196105
-0.09058286125287951                      -15.86302390057931
0.88895319626038                      -15.66175514485359
-0.042079601415190626                      -16.026690659228937
0.21654348655145955                      -15.060712347686387
-0.010969987855649649                      -16.034487280082576
-1.0086883398409825                      -15.966973651001691
-1.9459024643821823                      -15.618219174671319
-2.4932829700871264                      -16.455103026812225
-3.372468738577576                      -16.931582181113708
-4.24485747605618                      -16.44276944527258
-3.2470010471917585                      -16.508210620185203
-3.92630371904067                      -17.24206883538684
-4.180701567865536                      -18.209168486153647
-4.9685039399770075                      -18.82509658463231
-3.9755239302337326                      -18.943378875150568
-4.088444428050539                      -19.936982901497483
-3.6678239018723215                      -19.029746232839543
-4.05597710876274                      -19.951341093925848
-3.790240225755353                      -18.98729549904482
