Set:1

Distance along x-axis               Distance along y-axis

0.8512688045315654                      0.5247298566228145
1.7928454167205916                      0.8615287333706982
2.7722093160549197                      0.6594239271916769
2.645921837620159                      -0.332569758670582
3.451113498645042                      0.2604449030503486
2.8749172346341005                      -0.5568664607149139
2.7010301283846943                      0.42789913285556
1.7707886479217976                      0.7948470692528075
2.3913557876917912                      0.010693751949559016
1.418725692166925                      -0.22166523169275576
1.1743123604656145                      0.7480059101314532
0.6486680122286155                      -0.10269851513416184
0.7603059688555699                      0.8910504303446035
1.6100644086041107                      0.36387816810376294
0.6336946186379604                      0.5799847002619917
1.515527756885303                      0.10842312815412442
2.4571322002690263                      -0.22829793177534935
2.4112866580286756                      0.7706506085692912
3.2408033287247173                      0.21216865448540656
3.95005835980976                      0.9171206392904394
2.9503054770884387                      0.8948906260109184
3.6386209622304646                      0.16947916145187436
4.41933635678361                      -0.45540760645710154
3.587255461595271                      0.09924668574892914
2.5876231307734705                      0.07213205545873491
3.469612086948479                      -0.3991380169894517
3.9795000423950158                      0.4611028056239316
3.385671299743887                      1.2656942699096145
3.8181068811269765                      0.36402943863700166
3.622092570090285                      1.3446304736501262
4.562160282454984                      1.0036426495721977
3.679022222995857                      0.5345294777951017
4.466421170757979                      -0.08191427232578641
3.4685836229410647                      -0.01618582972498013
4.145701856277716                      -0.7520600703959331
4.650578474936993                      0.11113144944840314
3.866727255876516                      0.7320801320119493
3.6585621856786235                      -0.24601357696971393
3.635329120810088                      -1.2457436528886163
2.6456340612908287                      -1.3889347460584425
3.2296226408306654                      -0.5771728727439563
4.018178942033623                      0.037789695086891006
4.850506199139554                      -0.5164948320997498
3.8742645219202068                      -0.2998102972109955
4.871555343411778                      -0.22625067942604832
5.045309603823833                      -1.2110397212967727
5.487148474199819                      -2.1081341492277863
5.031665798478922                      -2.9983787965681294
5.874355730009743                      -2.4599796144582555
5.577550553342676                      -1.505041560392113
5.475567044760913                      -2.499827649949739
5.77264622565096                      -3.4546804973988627
6.0542076975844195                      -2.495137305289897
6.3524565692228405                      -3.449625445900564
5.884049515158588                      -4.333138225492828
5.323702570935642                      -5.161396217968607
4.375987935088452                      -4.842277166514405
5.369775020214588                      -4.9535750974767465
4.736149310604128                      -4.179935349195519
4.71110103848607                      -5.179621592005682
4.883994085085792                      -6.164562196528344
4.08075650600927                      -5.568903408664614
3.4356269433987694                      -6.332976603748687
3.526380863849818                      -5.33710325541429
3.520189530971984                      -6.337084088929211
3.51488678756088                      -5.337098148571889
4.15682380309613                      -4.570340776200618
4.912993932468453                      -5.224715848651461
4.508775201621393                      -6.139378200359671
5.504948881806999                      -6.05198255455585
4.514776963918679                      -5.912127011135623
5.177759437876319                      -5.163492093953018
4.313604280519294                      -4.660266633534673
4.798278246053404                      -5.5349615215576
5.459348079352649                      -6.285285901743735
4.989322743251257                      -7.16793882527754
4.086147771545257                      -7.597211431535927
5.073457868278907                      -7.4384072348414065
5.565722412334786                      -6.5679615911246625
6.064505715870586                      -7.434688316288894
5.451566688899625                      -8.224818526580775
6.435935728713496                      -8.048700402993457
5.43835064741087                      -8.118155464453597
6.304952512519061                      -7.619155256647023
7.2710441218312285                      -7.877354796570368
7.759618686913219                      -8.749876942051468
7.229682002996784                      -7.901839731169981
8.2021641051665                      -8.134817328718693
7.298850281001469                      -7.705836985261852
7.179448260610998                      -6.712990996436458
7.457407442841819                      -7.67358388263413
8.07670387542334                      -6.88842661902906
7.297044776358893                      -6.262222427693664
6.693300996634012                      -5.4650439982040595
5.75622597328155                      -5.115915940596275
5.268245169727886                      -4.243061579684261
5.8572262991138775                      -5.051208366615448
5.828383597766981                      -4.05162440386944
5.025095931725609                      -4.647215644222926
4.338593574395864                      -3.920088067121972
3.4282888173907393                      -3.506149364686647
3.523139778505117                      -4.501640848917265
4.299007975272331                      -5.1325358807927675
4.225849554563438                      -6.1298562132233165
4.495445890368783                      -7.092829637425839
5.2538521325174505                      -7.744611788048221
6.028299524227217                      -8.377250102943817
5.244294007816757                      -7.756496246541806
6.238809969251649                      -7.651911341076287
5.979843992662325                      -8.617797785214075
5.911741684548985                      -7.620119442445406
6.486972607244791                      -6.8021283755170865
5.5276471992083955                      -6.5198257692666255
5.796736518164278                      -7.4829409951995665
5.067485941086687                      -6.798694259122586
4.27947493316856                      -7.414355408944349
3.9104267434666333                      -6.484945147715363
4.879819734855564                      -6.239430935813036
4.724686451162302                      -7.227324484881227
5.72468311759897                      -7.224742409059044
4.745265980529583                      -7.4265890627712245
4.846479444492483                      -6.431724330904308
4.481427319555214                      -7.362711412489646
5.337689891778542                      -6.846170603444039
5.7770166942057735                      -5.947843290785081
6.343841965162973                      -6.771681328389741
5.724148989067786                      -5.986837002820466
4.732184807798825                      -6.113356025419439
3.9910383541153855                      -6.78469940565973
4.4598057967701115                      -5.901377785463016
3.4968024747019757                      -6.170867306012023
3.094238343893811                      -7.086259091307624
2.411100390971332                      -7.816548443055877
1.514459417832488                      -8.259306802986695
0.515364444104133                      -8.301841888160439
-0.2689181159709697                      -7.681438095488245
-1.1963256599800534                      -7.307385629495786
-1.3759531653166701                      -6.323650929829995
-0.536935027918964                      -5.779547479080338
-1.389439156094841                      -5.256826988336874
-1.4913263347057575                      -4.262031027933582
-1.907327916058146                      -5.171394917865611
-1.8325254533791697                      -6.1685932890923
-0.8994366881745826                      -5.808947134867097
-0.5048857089890308                      -4.890073082113553
0.35217022403884446                      -4.374849705642999
0.6768937093352176                      -3.4290407090179005
1.3305266185254132                      -2.6722289622647457
0.6642516389945174                      -3.41793510522664
-0.2988451824444208                      -3.1487799222295187
-1.015994849746836                      -2.4518607341682093
-1.4259060460122472                      -1.539735298070597
-0.48053425405990646                      -1.2137411647172187
0.5193853079580715                      -1.2264245985493902
-0.324683126706663                      -0.6901891301191261
-0.9655478347922355                      0.07746471500274521
-0.6505934043470893                      -0.8716420791690032
0.3231795054256228                      -1.099164210384376
-0.6169527572586436                      -1.4399740234182166
0.166990216568205                      -2.0608068622625524
1.1218843838879224                      -1.7638605216237369
1.5837695765316724                      -0.8769208005510779
2.1085999594661735                      -1.7281276315556373
3.0426364534590675                      -2.085305217483789
2.448606507970573                      -1.2808622898233266
1.6436276509750287                      -0.6875587926229922
2.2885377384094308                      -1.4518172430998921
2.8843760909163376                      -2.2549216308863462
3.540541521843421                      -3.009538704146867
3.3487953081053634                      -3.990983246399316
4.333372714186883                      -3.816033735300292
3.5250164593650206                      -4.404727344311272
4.504080745391438                      -4.608278624895749
3.5241730506845137                      -4.807730147462413
4.462253324896919                      -5.154148101866597
5.301798114893492                      -4.610857621930118
5.235834427193537                      -5.608679646093257
4.949371485132745                      -4.650588323292619
5.278411803622673                      -3.7062724498646404
5.857510388125719                      -4.521529973243952
4.990348380602793                      -4.023503816592708
5.7230379077303395                      -3.3429407726080878
5.693346176872512                      -2.3433816692436764
5.013078549991383                      -3.076345485415742
4.6185805255367836                      -3.9952422743433225
5.534648872305242                      -3.59422010033183
5.858174328938466                      -2.6480006337648687
4.859184216116949                      -2.6030700819670796
4.720062466006929                      -1.612794797691881
5.5142499614049765                      -2.2204675897052937
6.485760157067893                      -1.983469826587154
7.197876528367726                      -1.2814083807529895
6.839638142397359                      -2.215038531732137
6.171870558164644                      -1.4706686952610426
6.63496592895328                      -0.5843602401766202
7.342572239577393                      0.1222466584345745
7.772611620711404                      1.0250567883477675
7.469881175093676                      1.9781330063367024
6.484656751249942                      2.149401318238762
7.390545750889444                      1.7258861233140212
7.349825908616114                      0.7267155200408689
7.011334490459632                      1.6676849987352704
7.596835876105875                      0.8570135934135279
8.185493900532016                      1.6653957618702009
7.6038794692405025                      0.8519311631853848
7.558017650887697                      1.850878956424538
7.466188994852735                      2.846653779329201
7.345994253470525                      3.8394041125671525
6.353483984984169                      3.961565345980791
7.075900369685932                      3.2701070557604526
7.864901875246379                      2.655715792619977
8.766075784038375                      3.0891735023363402
8.1287960024267                      2.3185409829414114
7.453580595021111                      3.0561615856919744
7.146519468529538                      4.007851380004032
6.151463944858585                      3.908531166492758
6.627153638145639                      3.028918003960234
5.637160917995574                      3.1700364437541717
4.722557638437386                      3.574388816099637
5.558531959822625                      3.0256202546964825
6.553264029768397                      3.1281293226924425
7.533981887134982                      2.932700347762175
7.024842419550201                      2.07201631599007
6.536292537498118                      2.9445522824389583
6.96204175313469                      2.039711077925789
7.531163112448751                      2.8619646144779374
7.449437685237276                      1.865309732110374
8.195392609336547                      1.1993132972760334
7.246682703263482                      0.8831653665239334
7.918080972207007                      1.6242620973625184
8.41861968446002                      2.4899762519979243
9.396644490254152                      2.281487692956063
9.469916961933766                      1.2841757332895
10.414346378418845                      1.6128900123794938
10.764917051079763                      0.6763537325322734
10.875468039950272                      1.6702241862936036
11.034995105269667                      0.6830306310925065
11.985068463341726                      0.9950572554079342
12.069336705851589                      -0.0013858504964113783
13.0462485205632                      -0.21502879158472904
12.04774751003682                      -0.1602955112354118
11.85527629725401                      0.8210071088823143
11.080886825284333                      0.18829789786786744
10.220025057488519                      -0.3205409928897722
9.960422914607078                      0.6451746626793834
10.900681155495253                      0.304712564286808
11.87642279467859                      0.08578734060572202
11.76775077038065                      -0.908290317897369
12.62039929062218                      -1.4307752467995618
13.120093816564232                      -2.2969769442947516
12.221252734349003                      -2.735251640030379
12.69931833491042                      -1.8569275076283067
13.680662942297511                      -2.049184527141966
14.658733994533131                      -2.257456024900797
14.49634128900442                      -3.2441822327168586
15.107182413895966                      -4.035935426673934
15.680169556277585                      -3.216371070039663
16.125829603033573                      -4.111573350379392
15.775838020430886                      -5.048326195108068
16.644702476672926                      -4.553276140387112
17.115362931587402                      -5.435590560636321
16.65536477539503                      -6.323510431063612
16.107417152545093                      -7.16002307449054
17.10666797711596                      -7.121321787762046
18.105007875648116                      -7.178919070673691
18.49776072571726                      -6.259275009766123
18.22958523471913                      -7.222645087165205
17.558681932848685                      -6.4811002405515055
18.17470395407193                      -5.6933713091493185
17.837868704712918                      -6.6349349101818
18.166771531265688                      -5.690571139865721
17.177315974784264                      -5.5457343291164
16.732500489441957                      -6.441356561980061
17.679409822954753                      -6.762857283762074
16.69065765677913                      -6.613294073436099
16.917610804691808                      -5.639388395943393
17.31295675131147                      -6.5579206939554995
17.36267209542684                      -7.556684121679748
16.39629080977995                      -7.299570896132209
17.310163045566465                      -7.705572788564443
17.276403562812742                      -6.7061428023602065
17.18308980614532                      -7.7017795548038945
16.274366058011225                      -8.119177625687227
17.27294535324255                      -8.065891688186744
17.976509336449364                      -8.776523605239563
18.226889675488763                      -7.808376051494517
17.65113629682969                      -8.625999465397678
18.514930363229613                      -8.12215443877512
17.592710850679293                      -8.508821182459453
17.088741625137402                      -9.372542792532228
16.42073036269639                      -8.628391629627833
16.89158549754626                      -9.510602172517403
17.12360612925064                      -8.537891307736146
16.288202365028265                      -7.988254563401227
16.913621745135103                      -8.768543355443494
16.327832049828523                      -7.958080257657653
15.913507376979434                      -8.868209405344121
16.80736394508349                      -8.419856379640894
16.576298598134755                      -9.392794612746911
16.413070542832436                      -10.379382977751396
15.60476041998042                      -9.790626028497327
16.405546065440344                      -10.389577069923364
16.19794054462135                      -9.411364440826052
15.408191969116265                      -8.7979337703443
14.543256820420577                      -9.299817410793727
14.98652017973592                      -10.196208839963193
15.721745341928475                      -10.874031796847165
14.740010765127764                      -11.064287468809734
15.725734893186381                      -10.895918993841645
14.938364936786858                      -10.279438214125513
15.589126762535702                      -11.038720142099589
15.201137674741052                      -10.11705617526988
14.725621992992098                      -10.996763419988728
15.680946355462094                      -11.292322825982335
15.966630962475481                      -12.250646521460855
16.519777006541112                      -11.41756221964348
17.419425812500794                      -10.980947943725575
18.39711569797341                      -11.191001479388614
17.423557383833543                      -11.4194401122184
16.814551385878918                      -12.212605728250317
15.881931991483732                      -12.573467287851722
14.895135909090994                      -12.73543485180928
13.987159784023127                      -12.316412947481187
14.964834591737858                      -12.106289244962973
15.85609656708243                      -12.559778044499293
16.614779105396135                      -13.211238562150111
16.006585264495207                      -12.417450018588179
15.81948971079644                      -13.39979173804539
15.437927685403515                      -12.475448500509653
15.592179331163239                      -13.463480094022946
16.481931377980338                      -13.007035907747362
16.535693500112533                      -12.008482136424133
17.441900741727043                      -12.43131595158728
17.482715376685686                      -11.432149215965445
18.21652379585045                      -10.752792752860168
19.149043026062703                      -11.113913072538178
19.948150225147188                      -11.715101632285743
20.476421134678084                      -10.866025754555489
21.02443012913072                      -10.02955331508183
22.01687119870306                      -9.906831175978445
21.467822068109363                      -10.742621252609116
21.124597972176673                      -11.681874796638196
20.355102263047407                      -11.043222815014676
20.762569039126774                      -11.95644284676578
21.74396222990768                      -12.148451713979956
20.85536208200295                      -12.60713436804886
21.615777858073194                      -13.25657092961857
22.4269408466205                      -12.671750781187445
21.65063366149416                      -13.302105565670931
21.105325169104134                      -14.140341002840774
22.09416872296896                      -14.289298802166575
21.32235887494829                      -13.65344539256786
22.32233627915112                      -13.66016782395607
23.167875649626467                      -14.19408090019241
23.959182726544153                      -13.582661968509733
24.866171790528323                      -13.1615077950612
25.865815313532874                      -13.134808976453373
25.005189904379126                      -13.64404753068797
25.756972765471602                      -12.984636786335399
26.386005975516458                      -13.762015214554669
26.69712380074465                      -14.712386562410485
25.791352999912423                      -15.13615448988937
25.71445810967991                      -16.133193694663248
25.55017582771332                      -15.146780327036952
26.219996052530963                      -15.889303637395114
25.460118154586308                      -16.539369464996607
25.882644925227417                      -15.633019020581425
26.84075244028067                      -15.919427801170425
27.825134026216347                      -16.095475786875365
27.474466819959222                      -17.031975925933455
27.029386585107066                      -17.927466620772854
26.042157649281737                      -18.08677458752025
25.939072763355163                      -19.08144714987105
25.04288603716352                      -18.637770069329463
24.659947710909783                      -19.561543980135557
23.769785615250083                      -20.017187967751692
22.771594636317243                      -19.95706501392291
23.510817446565607                      -20.63052595325682
23.7885633569142                      -19.66987137991392
22.89828081406798                      -19.214462778871656
23.29926806044092                      -18.298379142817474
22.45297662745783                      -18.831099341852042
22.872249310328716                      -19.738959693116623
22.537057496399107                      -18.796809785790522
22.582952679240808                      -19.795756046703453
22.76123136213464                      -18.811776010714084
22.870005739295532                      -17.817709546702115
23.12992742042826                      -18.78333924781799
23.191458756225646                      -19.78144439995127
23.470347684286715                      -18.821121034722168
22.964845822843703                      -19.683946548993536
23.626374800019956                      -18.934026945065128
24.535449290581806                      -18.51739332831089
24.095549204865435                      -17.619346606482495
23.12263957265771                      -17.850532349030416
22.778665456359015                      -18.78951147942498
22.802541690961878                      -17.7897965573491
22.233753239634105                      -18.612280415936095
22.336446471260018                      -17.617567341638672
21.713203774473644                      -16.835538863319343
21.367235213396107                      -17.773784968957912
20.566934765660857                      -18.373384162882285
21.475315455200228                      -18.791528304144574
21.590565067904578                      -17.798191741457234
21.328562701957832                      -16.833124510515105
20.536583976754084                      -16.222575823820385
20.988543057302817                      -15.33053715340887
21.962226931192664                      -15.10263429312217
22.957161737066496                      -15.002111996785475
22.023118077926924                      -14.644953148622422
23.00314838705263                      -14.446104982437838
22.450656089209055                      -13.61258697973872
22.594149036377413                      -12.622935640067553
23.35848852411639                      -11.978121599058115
23.475465041586524                      -12.971256279935064
23.9164946593082                      -13.868748829370587
23.230484795396542                      -14.596341068619953
23.84582241997006                      -15.384604735031276
23.341770222875326                      -14.520931543017092
23.619520426776702                      -15.48158487499109
24.09461001255607                      -16.36152230770093
24.766349081778348                      -15.620734468383635
23.971564005421147                      -16.227625465515636
23.333426842815555                      -15.457702766992153
22.843376216393473                      -16.329396740553587
23.14475541463308                      -17.28290110806768
23.142535996075207                      -18.282898645155278
23.506414509109824                      -17.351452228150137
22.736374727027307                      -16.713456355114655
22.634911279519162                      -15.71861708728303
22.029004675717935                      -14.923081300866063
23.01158552212008                      -14.737245673809115
23.10535625689123                      -13.741651856381305
22.5319729258793                      -14.560939080569295
